date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
2011-01-31,330000.0,350000.0,1,Summer,True,False,False,False,2011,228,0,375000.0,350000.0,350783.3333333333
2011-02-28,370000.0,330000.0,2,Summer,True,False,False,False,2011,229,0,343000.0,343571.4285714286,349783.3333333333
2011-03-31,352000.0000000001,370000.0,3,Autumn,False,False,False,True,2011,230,3,342000.0000000001,347428.5714285714,350783.3333333333
2011-04-30,345000.0000000001,352000.0000000001,4,Autumn,False,False,False,True,2011,231,5,340000.0,348857.14285714284,351116.6666666667
2011-05-31,352000.0000000001,345000.0000000001,5,Autumn,False,False,False,True,2011,232,1,335000.0000000001,349571.42857142864,351283.3333333333
2011-06-30,340000.0,352000.0000000001,6,Winter,False,True,False,False,2011,233,3,365000.0,352000.00000000006,352316.6666666667
2011-07-31,312500.0,340000.0,7,Winter,False,True,False,False,2011,234,6,350000.0,348428.5714285715,352983.3333333333
2011-08-31,340000.0,312500.0,8,Winter,False,True,False,False,2011,235,2,330000.0,343071.42857142864,353066.6666666667
2011-09-30,355000.0,340000.0,9,Spring,False,False,True,False,2011,236,4,370000.0,344500.00000000006,352900.0
2011-10-31,364171.0,355000.0,10,Spring,False,False,True,False,2011,237,0,352000.0000000001,342357.1428571429,354066.6666666667
2011-11-30,350000.0,364171.0,11,Spring,False,False,True,False,2011,238,2,345000.0000000001,344095.85714285716,354539.0333333333
2011-12-31,357500.0000000001,350000.0,12,Summer,True,False,False,False,2011,239,5,352000.0000000001,344810.14285714284,354039.0333333333
2012-01-31,345000.0000000001,357500.0000000001,1,Summer,True,False,False,False,2012,240,1,340000.0,345595.85714285716,353255.7
2012-02-29,354000.0,345000.0000000001,2,Summer,True,False,False,False,2012,241,2,312500.0,346310.14285714284,352755.7
2012-03-31,357000.0,354000.0,3,Autumn,False,False,False,True,2012,242,5,340000.0,352238.71428571426,352189.0333333333
2012-04-30,404000.0,357000.0,4,Autumn,False,False,False,True,2012,243,0,355000.0,354667.28571428574,352589.0333333333
2012-05-31,370000.0,404000.0,5,Autumn,False,False,False,True,2012,244,3,364171.0,361667.28571428574,354222.36666666664
2012-06-30,375000.0,370000.0,6,Winter,False,True,False,False,2012,245,5,350000.0,362500.0,355155.7
2012-07-31,320000.0,375000.0,7,Winter,False,True,False,False,2012,246,1,357500.0000000001,366071.4285714286,355255.7
2012-08-31,385000.0,320000.0,8,Winter,False,True,False,False,2012,247,4,345000.0000000001,360714.28571428574,354255.7
2012-09-30,371000.0,385000.0,9,Spring,False,False,True,False,2012,248,6,354000.0,366428.5714285714,355005.7
2012-10-31,380000.0,371000.0,10,Spring,False,False,True,False,2012,249,2,357000.0,368857.14285714284,355105.7
2012-11-30,372500.0,380000.0,11,Spring,False,False,True,False,2012,250,4,404000.0,372142.85714285716,355105.7
2012-12-31,365000.0,372500.0,12,Summer,True,False,False,False,2012,251,0,370000.0,367642.85714285716,355055.7
