date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
1994-01-31,78000.0,73000.0,1,Summer,True,False,False,False,1994,24,0,68499.99999999994,70357.14285714283,
1994-02-28,71000.0,78000.0,2,Summer,True,False,False,False,1994,25,0,71999.99999999994,71714.2857142857,
1994-03-31,70000.0,71000.0,3,Autumn,False,False,False,True,1994,26,3,66999.99999999994,71571.42857142855,
1994-04-30,78000.0,70000.0,4,Autumn,False,False,False,True,1994,27,5,63000.0,71999.99999999999,
1994-05-31,75000.0,78000.0,5,Autumn,False,False,False,True,1994,28,1,70000.0,74142.85714285713,
1994-06-30,68999.99999999994,75000.0,6,Winter,False,True,False,False,1994,29,3,78999.99999999994,74857.14285714286,
1994-07-31,68000.0,68999.99999999994,7,Winter,False,True,False,False,1994,30,6,73000.0,73428.57142857142,68183.33333333331
1994-08-31,78999.99999999994,68000.0,8,Winter,False,True,False,False,1994,31,2,78000.0,72714.28571428571,68116.66666666664
1994-09-30,75000.0,78999.99999999994,9,Spring,False,False,True,False,1994,32,4,71000.0,72857.14285714284,68916.66666666664
1994-10-31,72500.0,75000.0,10,Spring,False,False,True,False,1994,33,0,70000.0,73428.5714285714,69299.99999999997
1994-11-30,92000.0,72500.0,11,Spring,False,False,True,False,1994,34,2,78000.0,73785.71428571428,69583.33333333331
1994-12-31,76000.0,92000.0,12,Summer,True,False,False,False,1994,35,5,75000.0,75785.71428571428,70216.66666666664
1995-01-31,76000.0,76000.0,1,Summer,True,False,False,False,1995,36,1,68999.99999999994,75928.5714285714,70416.66666666664
1995-02-28,73000.0,76000.0,2,Summer,True,False,False,False,1995,37,1,68000.0,76928.57142857143,70549.99999999997
1995-03-31,68000.0,73000.0,3,Autumn,False,False,False,True,1995,38,4,78999.99999999994,77642.85714285714,70783.3333333333
1995-04-30,90000.0,68000.0,4,Autumn,False,False,False,True,1995,39,6,75000.0,76071.42857142857,70833.3333333333
1995-05-31,84500.0,90000.0,5,Autumn,False,False,False,True,1995,40,2,72500.0,78214.28571428571,71899.99999999997
1995-06-30,85000.0,84500.0,6,Winter,False,True,False,False,1995,41,4,92000.0,79928.57142857143,72983.3333333333
1995-07-31,70000.0,85000.0,7,Winter,False,True,False,False,1995,42,0,76000.0,78928.57142857143,73583.3333333333
1995-08-31,85000.0,70000.0,8,Winter,False,True,False,False,1995,43,3,76000.0,78071.42857142857,73916.66666666667
1995-09-30,76000.0,85000.0,9,Spring,False,False,True,False,1995,44,5,73000.0,79357.14285714286,74533.33333333333
1995-10-31,75000.0,76000.0,10,Spring,False,False,True,False,1995,45,1,68000.0,79785.71428571429,74683.33333333333
1995-11-30,76999.99999999994,75000.0,11,Spring,False,False,True,False,1995,46,3,90000.0,80785.71428571429,74850.0
1995-12-31,65000.0,76999.99999999994,12,Summer,True,False,False,False,1995,47,6,84500.0,78928.57142857143,75183.33333333331
1996-01-31,68999.99999999994,65000.0,1,Summer,True,False,False,False,1996,48,2,85000.0,76142.85714285714,75066.66666666666
1996-02-29,82499.99999999994,68999.99999999994,2,Summer,True,False,False,False,1996,49,3,70000.0,73857.14285714284,74966.66666666666
1996-03-31,97000.0,82499.99999999994,3,Autumn,False,False,False,True,1996,50,6,85000.0,75642.85714285712,75483.33333333331
1996-04-30,72500.0,97000.0,4,Autumn,False,False,False,True,1996,51,1,76000.0,77357.14285714283,76616.66666666666
1996-05-31,78999.99999999994,72500.0,5,Autumn,False,False,False,True,1996,52,4,75000.0,76857.14285714283,76699.99999999999
1996-06-30,87499.99999999994,78999.99999999994,6,Winter,False,True,False,False,1996,53,6,76999.99999999994,77428.57142857139,76699.99999999999
